LMSD Examples,LM_ID,Common Name,Systematic Name,Main Class,Sub Class,Mass,Formula,m/z,RT [min]
/resources/tools/chemdb_ontology?abbrev=FA 17:4,LMFA01140028,11-Phenylundecanoic acid,11-Phenylundecanoic acid,Fatty Acids and Conjugates [FA01],Carbocyclic fatty acids [FA0114],262.19,C17H26O2,307.19145,5.46
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01031141,"(Z)-16-hydroxyoctadeca-9,17-dien-12,14-diynoic acid","16-hydroxyoctadeca-9Z,17-dien-12,14-diynoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01031068,"8-Oxo-17-octadecen-10,12-diynoic acid","8-Oxo-17-octadecen-10,12-diynoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01031064,"8-hydroxy-13E,17-Octadecadiene-9,11-diynoic acid","8-hydroxy-13E,17-Octadecadiene-9,11-diynoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01031034,Dendrotrifidic acid,"16R-hydroxy-octadeca-9Z,17-diene-12,14-diynoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01050600,,"16S-hydroxy-9Z,17-octadecadiene-12,14-diynoic acid",Fatty Acids and Conjugates [FA01],Hydroxy fatty acids [FA0105],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01060211,Ketoisanic acid,"17-Octadecene-9,11-diynoic acid",Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA01070050,"8R,9R-epoxy-17-octadecen-4,6-diynoic acid","8R,9R-epoxy-17-octadecen-4,6-diynoic acid",Fatty Acids and Conjugates [FA01],Epoxy fatty acids [FA0107],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 18:6;O,LMFA02000186,"8-hydroxy-13,17-octadecadiene-9,11-diynoic acid","8-hydroxy-13,17-octadecadiene-9,11-diynoic acid",Octadecanoids [FA02],Other Octadecanoids [FA0200],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010045,"16,17-Epiestriol",,Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010006,16-Epiestriol,"estra-1,3.5(10)-triene-3,16beta,17beta-triol",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010049,17-Epiestriol,,Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010027,2-hydroxyestradiol,"estra-1,3,5(10)-triene-2,3,17beta-triol",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010028,4-hydroxyestradiol,"estra-1,3,5(10)-triene-2,4,17beta-triol",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010031,6beta-Hydroxyestradiol-17beta,"estra-1,3,5(10)-triene-3,6beta,17beta-triol",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=ST 18:3;O3,LMST02010003,Estriol,"estra-1,3,5(10)-triene-3,16,17-triol",Steroids [ST02],C18 steroids (estrogens) and derivatives [ST0201],288.17,C18H24O3,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 17:6;O,LMFA01060216,"(9E,15E)-heptadec-9,15-trien-11,13-diyn-4-one","Heptadec-9E,15E-trien-11,13-diyn-4-one",Fatty Acids and Conjugates [FA01],Oxo fatty acids [FA0106],242.17,C17H22O,287.16497,6.479
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03000034,,"17R,18R-dihydroxy-14S-methoxy-5Z,8Z,11Z,15E-eicosatetraenoic acid",Eicosanoids [FA03],Other Eicosanoids [FA0300],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03000033,,"17R,18R-dihydroxy-14R-methoxy-5Z,8Z,11Z,15E-eicosatetraenoic acid",Eicosanoids [FA03],Other Eicosanoids [FA0300],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03010105,15-methyl-15R-PGD2,"9S,15R-dihydroxy-11-oxo-15-methyl-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03010063,15-methyl-15R-PGE2,"9-oxo-11R,15R-dihydroxy-15-methyl-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03010050,15-methyl-15S-PGD2,"9S,15S-dihydroxy-11-oxo-15-methyl-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03010064,15-methyl-15S-PGE2,"9-oxo-11R,15S-dihydroxy-15-methyl-5Z,13E-prostadienoic acid",Eicosanoids [FA03],Prostaglandins [FA0301],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 21:4;O3,LMFA03010095,15R-PGE2 methyl ester,"methyl 9-oxo-11R,15R-dihydroxy-5Z,13E-prostadienoate",Eicosanoids [FA03],Prostaglandins [FA0301],366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030139,3beta-Allotetrahydrocortisol,"3beta,11beta,17,21-tetrahydroxy-5alpha-pregnane-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030200,5a-Tetrahydrocortisol,,Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030143,Tetrahydrocortisol,"3alpha,11beta,17,21-tetrahydroxy-5beta-pregnan-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030232,alpha-Allocortolone,"5alpha-11-oxo-pregnane-3alpha,11beta,17,20S,21-tetrol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030227,alpha-Cortolone,"5beta-11-oxo-pregnane-3alpha,11beta,17,20S,21-tetrol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030234,beta-Allocortolone,"5alpha-11-oxo-pregnane-3alpha,11beta,17,20R,21-tetrol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030230,beta-Cortolone,"5beta-11-oxo-pregnane-3alpha,11beta,17,20R,21-tetrol",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 21:1;O5,LMST02030278,,"3alpha,11beta,18,21-tetrahydroxy-5beta-pregnan-20-one",Steroids [ST02],"C21 steroids (gluco/mineralocorticoids, progestogins) and derivatives [ST0203]",366.24,C21H34O5,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 19:4;O,LMFA01031056,"Methyl 8-hydroxy-11E,17-Octadecadien-9-ynoate","Methyl 8-hydroxy-11E,17-Octadecadien-9-ynoate",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020111,"1,17-dihydroxy-androstan-3-one","1,17beta-dihydroxy-5alpha-androstan-3-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020086,11-Hydroxyandrosterone,,Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020004,11beta-Hydroxyisoandrosterone,"3beta,11beta-dihydroxy-androstan-17-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020132,16alpha-Hydroxyetiocholanolone,"3alpha,16alpha-dihydroxy-5beta-androstan-17-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020133,16alpha-hydroxyandrosterone,"3alpha,16alpha-dihydroxy-5alpha-androstan-17-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020099,5-Androstenetriol,,Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020129,"5alpha-Androstan-3alpha,17beta-diol-11-one","3alpha,17beta-dihydroxy-5alpha-Androstan-11-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020136,"5alpha-androstan-11beta,17beta-diol-3one","11beta,17beta-Dihydroxy-5alpha-androstan-3-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020138,"5alpha-androstan-16alpha,17beta-diol-3one","5alpha-androstan-16alpha,17beta-diol-3one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020128,"5beta-Androstan-3alpha,17beta-diol-11-one","3alpha,17beta-dihydroxy-5beta-Androstan-11-one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020139,"5beta-androstan-16alpha,17beta-diol-3one","5beta-androstan-16alpha,17beta-diol-3one",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020097,,"5-Androstene-3b,16a,17a-triol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=ST 19:1;O3,LMST02020098,,"5-Androstene-3b,16b,17a-triol",Steroids [ST02],C19 steroids (androgens) and derivatives [ST0202],306.22,C19H30O3,365.23326,2.762
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01020255,"10,10-dimethyl-5Z,8Z,11Z-eicosatrienoic acid","10,10-dimethyl-5Z,8Z,11Z-eicosatrienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01020254,"7,7-dimethyl-5Z,8Z,11Z-eicosatrienoic acid","7,7-dimethyl-5Z,8Z,11Z-eicosatrienoic acid",Fatty Acids and Conjugates [FA01],Branched fatty acids [FA0102],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01031318,"10Z,13Z,16Z-docosatrienoic acid","10Z,13Z,16Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030407,"13,16,19-docosatrienoic acid","13,16,19-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030409,"3Z,9Z,15Z-docosatrienoic acid","3Z,9Z,15Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030410,"5Z,11Z,17Z-docosatrienoic acid","5Z,11Z,17Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01031331,"6Z,9Z,12Z-docosatrienoic acid","6Z,9Z,12Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030161,"7,10,13-docosatrienoic acid","7,10,13-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030162,"8,11,14-docosatrienoic acid","8,11,14-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01031211,"9E,15E,19Z-docosatrienoic acid","9E,15E,19Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030408,DTrE,"13Z,16Z,19Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01030411,Dihomo Mead's acid,"7Z,10Z,13Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA01031357,Vaneic acid,"9Z,12Z,15Z-docosatrienoic acid",Fatty Acids and Conjugates [FA01],Unsaturated fatty acids [FA0103],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA04000090,"10,13,16-Docosatrienoic acid","10,13,16-Docosatrienoic acid",Docosanoids [FA04],Other Docosanoids [FA0400],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA04000062,"22:3(7Z,13Z,16Z)","7Z,13Z,16Z-docosatrienoic acid",Docosanoids [FA04],Other Docosanoids [FA0400],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA04000086,"3E,13Z,16Z-Docosatrienoic acid","3E,13Z,16Z-Docosatrienoic acid",Docosanoids [FA04],Other Docosanoids [FA0400],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA04000083,Dihomopinolenic acid,"7Z,11Z,14Z-docosatrienoic acid",Docosanoids [FA04],Other Docosanoids [FA0400],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=FA 22:3,LMFA04000084,Eranthic acid,"5Z,13Z,16Z-docosatrienoic acid",Docosanoids [FA04],Other Docosanoids [FA0400],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=SFE 22:3,LMFA07010402,"SFE 20:3(11Z,14Z,17Z)/2:0","11Z,14Z,17Z-Eicosatrienyl acetate",Fatty esters [FA07],Short fatty esters [FA0710],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=WE 22:3,LMFA07010546,"(E,E)-farnesyl heptanoate","(E,E)-3,7,11-Trimethyl-2,6,10-dodecatrienyl heptanoate",Fatty esters [FA07],Wax monoesters [FA0701],334.29,C22H38O2,333.28007,8.351
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03016700,"TG(19:0/22:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","1-nonadecanoyl-2-11Z-docosenoyl-3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012333,"TG(19:0/22:1(13Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","1-nonadecanoyl-2-(13Z-docosenoyl)-3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012359,"TG(19:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","1-nonadecanoyl-2-(13Z,16Z-docosadienoyl)-3-(7Z,10Z,13Z,16Z,19Z-docosapentaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012272,"TG(19:0/22:3(10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","1-nonadecanoyl-2-(10Z,13Z,16Z-docosatrienoyl)-3-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03016777,"TG(19:1(9Z)/22:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","1-9Z-nonadecenoyl-2-docosanoyl-3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03016781,"TG(19:1(9Z)/22:1(11Z)/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","1-9Z-nonadecenoyl-2-11Z-docosenoyl-3-(7Z,10Z,13Z,16Z,19Z-docosapentaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03016784,"TG(19:1(9Z)/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))[iso6]","1-9Z-nonadecenoyl-2-(13Z,16Z-docosadienoyl)-3-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03013147,"TG(19:1(9Z)/22:3(10Z,13Z,16Z)/22:3(10Z,13Z,16Z))[iso3]","1-9Z-nonadecenoyl-2,3-di-(10Z,13Z,16Z-docosatrienoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012335,"TG(20:1(11Z)/21:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))[iso6]","1-(11Z-eicosenoyl)-2-heneicosanoyl-3-(4Z,7Z,10Z,13Z,16Z,19Z-docosahexaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012325,"TG(20:2(11Z,14Z)/21:0/22:5(7Z,10Z,13Z,16Z,19Z))[iso6]","1-(11Z,14Z-eicosadienoyl)-2-heneicosanoyl-3-(7Z,10Z,13Z,16Z,19Z-docosapentaenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012317,"TG(20:3(8Z,11Z,14Z)/21:0/22:4(7Z,10Z,13Z,16Z))[iso6]","1-(8Z,11Z,14Z-eicosatrienoyl)-2-heneicosanoyl-3-(7Z,10Z,13Z,16Z-docosatetraenoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012262,"TG(20:4(5Z,8Z,11Z,14Z)/21:0/22:3(10Z,13Z,16Z))[iso6]","1-(5Z,8Z,11Z,14Z-eicosatetraenoyl)-2-heneicosanoyl-3-(10Z,13Z,16Z-docosatrienoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=TG 63:7,LMGL03012349,"TG(20:5(5Z,8Z,11Z,14Z,17Z)/21:0/22:2(13Z,16Z))[iso6]","1-(5Z,8Z,11Z,14Z,17Z-eicosapentaenoyl)-2-heneicosanoyl-3-(13Z,16Z-docosadienoyl)-sn-glycerol",Triradylglycerols [GL03],Triacylglycerols [GL0301],1002.86,C66H114O6,333.28001,8.295
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090005,FAHFA 16:0/10O(FA 18:0),10-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090006,FAHFA 16:0/11O(FA 18:0),11-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090007,FAHFA 16:0/12O(FA 18:0),12-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090008,FAHFA 16:0/13O(FA 18:0),13-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090070,FAHFA 16:0/14O(FA 18:0),14-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090071,FAHFA 16:0/15O(FA 18:0),15-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090072,FAHFA 16:0/3O(FA 18:0),3-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090073,FAHFA 16:0/4O(FA 18:0),4-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090001,FAHFA 16:0/5O(FA 18:0),5-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090074,FAHFA 16:0/6O(FA 18:0),6-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090002,FAHFA 16:0/7O(FA 18:0),7-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090003,FAHFA 16:0/8O(FA 18:0),8-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090004,FAHFA 16:0/9O(FA 18:0),9-hexadecanoyloxy-octadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090045,FAHFA 18:0/10O(FA 16:0),10-octadecanoyloxy-hexadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090046,FAHFA 18:0/11O(FA 16:0),11-octadecanoyloxy-hexadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090047,FAHFA 18:0/12O(FA 16:0),12-octadecanoyloxy-hexadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090048,FAHFA 18:0/13O(FA 16:0),13-octadecanoyloxy-hexadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
/resources/tools/chemdb_ontology?abbrev=FAHFA 34:0;O,LMFA07090041,FAHFA 18:0/5O(FA 16:0),5-octadecanoyloxy-hexadecanoic acid,Fatty esters [FA07],Fatty acid estolides [FA0709],538.5,C34H66O4,537.48902,7.99
